Price,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,INFY.NS,M&M.NS,NTPC.NS,TCS.NS,INFY.NS,M&M.NS,NTPC.NS,TCS.NS,INFY.NS,M&M.NS,NTPC.NS,TCS.NS,INFY.NS,M&M.NS,NTPC.NS,TCS.NS,INFY.NS,M&M.NS,NTPC.NS,TCS.NS
Date,,,,,,,,,,,,,,,,,,,,
2021-08-23,1615.7275390625,737.121337890625,94.54109954833984,3363.206787109375,1629.1087128994363,763.6361351402523,96.50028329340908,3396.1232915558912,1609.4551244608197,734.9558816203726,93.54066082958968,3293.3980997931567,1612.9397992395309,760.3157571108466,96.29185935541035,3310.133782676311,6189051,2512960,6271685,3744176
2021-08-24,1599.0938720703125,748.9110107421875,94.99964141845703,3340.83056640625,1632.6861568922573,750.5952544325809,96.9588317926926,3390.898779346335,1591.520490147049,732.9828305624894,94.7495364749296,3323.4476984156317,1626.1814311675869,738.1799488752637,95.20806538502723,3381.3288903054377,7602939,1662376,11791078,2511141
2021-08-25,1612.7537841796875,743.0401611328125,95.04132843017578,3383.178466796875,1623.3007091092957,753.5787259451477,96.08344825945403,3419.0074270560654,1596.4454629767306,741.5965237267873,94.87459180172912,3335.144589738707,1596.4454629767306,751.6057665719312,95.62491299033374,3337.8721686626723,6153253,1693443,9491958,2123263
2021-08-26,1605.4591064453125,752.0389404296875,93.99921417236328,3395.059814453125,1622.4643624908308,753.4825779717908,95.4581820198279,3409.6225527609245,1598.3039538855835,738.4206027858088,93.33225489785573,3372.915025452704,1611.3134046730243,742.029696641067,95.12470238257413,3384.1029972410715,5302248,2576883,11668986,1902533
2021-08-27,1587.896484375,746.0237426757812,94.54109954833984,3439.71875,1605.4591526972843,755.5036051803858,95.12468403049874,3448.3640215795863,1584.5511061865536,736.2551056853441,93.45729252650895,3375.8740356464746,1602.9502324893615,750.5952613058536,93.95750870558713,3389.650758308289,6698514,2907125,8095717,3944728
2021-08-30,1577.906982421875,761.8075561523438,95.83333587646484,3422.28955078125,1597.0494366370517,764.3098965916946,96.29187114041895,3458.3959383475058,1570.7982243808635,753.578833511775,94.41605546885235,3409.6223259890944,1582.5532146796074,754.4931490811193,94.41605546885235,3434.956775573405,6559667,3028708,9915170,2033114
2021-08-31,1585.7127685546875,763.4917602539062,96.66703033447266,3501.02099609375,1593.6578721243604,765.8978228153655,97.00050994338746,3517.340644900095,1566.5703118444258,751.9426599589017,95.62491053198548,3424.27767545753,1579.8585832069355,758.390919371965,96.08344578931764,3429.779109319615,12255438,3324467,11386659,3207480
2021-09-01,1559.0433349609375,740.9710083007812,96.20850372314453,3434.910400390625,1588.546911706585,772.3460388430608,97.29230452711992,3528.990303978423,1554.76882369392,740.0085833302603,95.66660014085952,3427.55973071222,1588.546911706585,763.4917173659163,96.70871996810199,3509.8507520322596,7801974,6031309,7508413,2643336
2021-09-02,1569.59033203125,724.1767578125,97.12556457519531,3547.529052734375,1574.422482173198,745.061393641645,97.29230119761023,3568.240411134809,1545.011806045734,721.8188046356705,95.8750208253001,3441.4291090838196,1558.6716850192697,743.8101940535314,95.95838913650755,3452.5245280276686,6830050,4879865,5700524,3403717
2021-09-03,1580.3231201171875,721.7225341796875,97.54241180419922,3552.4296875,1585.2480586230888,728.5557282131196,98.29273932096578,3566.1601334373254,1565.2228641366826,717.1028471659052,97.12556389050606,3517.756502198345,1576.0486088032349,727.593303208875,97.54241180419922,3536.6649007688043,5339139,4257842,9364904,1746812
2021-09-06,1607.96826171875,726.3903198242188,97.08387756347656,3561.629638671875,1609.455033520307,731.2505546676013,98.08431638309006,3585.2999570948746,1579.1151108079664,718.9796350548039,96.62534867000718,3526.4941437940115,1584.5047862012052,724.7060759557955,98.08431638309006,3559.502971466101,4876026,3682183,7005043,1723693
2021-09-07,1585.898681640625,724.8023071289062,96.58365631103516,3528.2509765625,1612.1498972474856,730.1919228433632,97.45903943759747,3578.2266421830664,1583.436155543032,719.9901817098012,96.0834401075399,3521.1777366700267,1607.5965663670454,726.7271572965483,97.29229646270296,3572.7252082959317,3520341,2273976,7723357,1585039
2021-09-08,1573.44677734375,726.3903198242188,97.7406234741211,3489.6484375,1580.5090286909135,729.3257045322605,98.21196844607435,3527.4191893637058,1563.8754921613513,720.8563756851141,96.32657548150975,3472.866703866338,1580.5090286909135,727.5933511588067,97.56921995292153,3522.7960973724034,4584896,2380939,10508654,4147175
2021-09-09,1571.9134521484375,722.5405883789062,98.16910552978516,3505.59716796875,1574.980011157981,728.0745322792442,98.34050248303318,3521.5931071309856,1563.1321175636633,719.4608165468875,97.26925517929642,3481.1873390731776,1566.6167921502272,721.818769609297,97.6549015932918,3504.0253622591686,3331674,3313559,5757417,1441148
2021-09-13,1572.192138671875,717.5359497070312,98.55475616455078,3555.4814453125,1581.112882173182,725.1872402342316,98.98325510439665,3561.9998244256944,1556.6736544306418,712.5313279398099,97.82630927448778,3483.0375035697157,1563.9218223317457,725.1872402342316,98.25480821433365,3483.0375035697157,4662374,3139833,6322443,1691473
2021-09-14,1566.8492431640625,722.0113525390625,99.32605743408203,3592.974609375,1575.9557921669473,724.2730281237441,99.5403069080389,3602.775654871007,1559.8333856656704,716.6699047547737,98.38336105634679,3536.665438183396,1575.9557921669473,716.8142332808649,98.76900749411914,3559.7346224955354,4945167,3089381,7369292,1991188
2021-09-15,1590.3587646484375,726.7271118164062,106.43914031982422,3656.44970703125,1593.7505368203963,731.4430179287039,106.99619028215197,3679.9811999589824,1570.6122779190775,718.4502801102335,99.41175990724818,3574.57470327674,1573.446524917123,723.7436177399807,99.41175990724818,3589.4611496818916,4062344,3336656,48721413,2461369
2021-09-16,1581.809814453125,728.5076293945312,106.26775360107422,3609.0625,1597.6070045519373,732.4054389705293,107.72464760767404,3681.5987573615753,1571.773907134634,723.1180140466689,105.41075558816233,3598.70682063367,1593.8435109491513,731.2986267027129,106.69625260753016,3633.7497623986915,3246568,2686018,17684303,2946666
2021-09-17,1571.6346435546875,725.8128662109375,106.0534896850586,3539.30078125,1596.4454796165753,737.217579419349,106.86763507133125,3647.619741060487,1565.2692143123986,721.0007410189052,104.1680969282298,3518.1731596286827,1576.9313032068267,729.7106758681311,106.39629015131158,3624.5042800905217,7454864,5504398,15763396,6477148
2021-09-20,1568.4287109375,710.3178100585938,107.90018463134766,3535.278564453125,1586.8742316121588,728.0745643207847,108.99941229348099,3579.1979398451804,1559.2291477330705,704.6876469045703,107.10874608193421,3520.808376329248,1565.7803810508917,721.2413698311354,107.7243108890676,3521.8715972281816,5660743,2933375,7431359,2002008
2021-09-21,1596.8636474609375,710.7027587890625,109.1313247680664,3571.754150390625,1604.576439001212,713.0607118066268,110.27452426029238,3579.7059579174497,1565.4551829376699,702.137152722567,107.3725604471978,3533.567370163654,1579.719094427138,712.2907248069449,107.54844090477673,3567.1773350381477,4672222,2380834,8629222,1568129
2021-09-22,1595.42333984375,724.2249145507812,109.3951416015625,3571.0146484375,1615.8667628604985,730.480677932283,111.68153386644646,3603.099085576872,1591.845763502501,710.702853143735,109.04338739716033,3562.0458956444318,1595.5162418071438,711.1359562031157,109.57101534918687,3571.338355152792,4553892,2287017,11698183,1744067
2021-09-23,1619.258544921875,729.9513549804688,110.97804260253906,3577.5791015625,1621.535153488939,733.3679524594523,111.68155112002779,3586.5941293431383,1599.3261393017492,724.4655199656861,109.61500407499202,3545.9109270510276,1609.454948907073,728.0746142199156,109.74691276066547,3578.2725652379336,3826090,1890322,11053966,2003869
2021-09-24,1639.0513916015625,750.1621704101562,109.26324462890625,3579.474609375,1661.4927169245575,752.6644518881405,111.41772845905402,3647.064066742795,1628.4579589747577,724.2729146753325,108.99942727008425,3564.403287034716,1633.6153223452866,730.961780106024,111.24185469260878,3596.7649251790003,8280446,4967824,8598140,2320754
2021-09-27,1599.372802734375,780.863525390625,111.54962158203125,3547.7138671875,1643.8372297036076,783.173368961687,112.38503862902627,3609.7095645643935,1596.5385552408272,753.6269087621839,109.48307492330157,3516.230571355336,1643.6049180544128,759.8345619603709,110.18658330928126,3606.0110916498807,5045337,9210666,8490460,1673362
2021-09-28,1567.7318115234375,775.7626953125,116.03446197509766,3494.271240234375,1589.0115799296461,791.1133865194726,117.52940881716515,3559.7805386230134,1556.4879511006768,766.3309416254623,111.98930577672138,3468.4744793531377,1589.0115799296461,789.1885364306173,112.12121442964565,3559.7805386230134,6557197,3853344,35900138,2253075
2021-09-29,1572.5174560546875,781.5853271484375,123.68510437011719,3506.06005859375,1581.020084575556,785.050092429601,126.85088574209576,3519.097266982161,1537.9030224674295,768.9775830137525,114.84732375843376,3441.567931853864,1541.8523202592644,769.9400080237822,115.55081880259979,3476.379946460969,7792548,2291977,75859390,2489161
2021-09-30,1556.673828125,772.8754272460938,124.74036407470703,3490.94287109375,1582.506928466882,786.6862620049683,125.92752193316933,3518.1728364677824,1551.9346932455178,771.1911834029454,122.322063148057,3467.4113791351897,1582.506928466882,777.6875525122318,124.65242049186976,3518.1728364677824,6914031,3264689,34614825,2252412
2021-10-01,1547.334716796875,796.7435913085938,123.02555847167969,3449.01123046875,1560.158249480743,799.775253854206,126.93881980735134,3522.7958179447355,1543.710633030394,757.4285496790134,121.09092040876632,3444.2032603265457,1547.2882091019783,769.940075912593,123.94891242075172,3496.675350265749,5733906,7704216,22452069,1578374
2021-10-04,1559.9725341796875,809.5438842773438,127.99404907226562,3488.862548828125,1568.568064152085,819.9861729597612,131.33570325902983,3498.4322135378625,1547.567116311612,796.9841899164138,123.5531674173753,3427.976338726462,1554.1647436577975,801.2188837899075,126.14734155849213,3444.018557778244,2947154,6544700,58612212,1356860
2021-10-05,1573.0284423828125,811.3724365234375,127.8621597290039,3544.339111328125,1582.4602031422592,814.2116022038249,130.01665673934397,3550.5340083307024,1545.3368526859144,803.6730360297844,126.80690382865156,3459.551664661977,1552.7708243163938,809.5438641512533,127.99407510298968,3471.016840435796,4373310,2647442,24390676,1877966
2021-10-06,1555.1407470703125,802.7587280273438,126.01544952392578,3523.627685546875,1588.0824948164523,822.7772164926415,129.5329776981132,3566.668711293435,1551.8418761518287,797.8503836631544,125.57575850215234,3508.9263453039907,1581.670670366026,814.2116098661382,128.78549759377634,3546.8356944890934,4271698,3288323,14421296,1678154
2021-10-07,1571.35595703125,845.2498168945312,125.57576751708984,3599.446533203125,1583.6219664377832,854.4409645556207,128.08199847013472,3605.0867951959317,1558.021291377663,805.6941700532179,125.09210467475646,3532.0882246775705,1567.6389707343103,808.1483422309465,126.80689709911475,3541.288131726191,5476108,9515673,10035682,1647233
2021-10-08,1601.881591796875,844.8167114257812,124.0808334350586,3638.9736328125,1608.9903503659134,861.3704343140238,126.54309285342227,3689.134171599884,1578.232313221749,839.7639798278499,123.37732499339435,3606.011083332682,1584.5976292009668,860.1192934762222,126.23531713528054,3629.126538995071,4738376,3938358,10686586,2934339
2021-10-11,1571.3094482421875,861.9478759765625,127.33452606201172,3407.77294921875,1607.5965723143267,868.5886325085136,129.0493184100342,3474.2529079137566,1545.987479111803,845.9716431855772,124.38859076846389,3384.1026328581106,1562.9927367819062,845.9716431855772,124.8722535892665,3471.941362399509,8840633,5493159,17449923,11845402
2021-10-12,1565.9197998046875,856.654541015625,127.11470794677734,3377.491943359375,1569.4973762290065,861.0336221271486,128.60965510017758,3427.559932466582,1544.4077201258785,844.0467959524933,126.45517125395592,3356.9191868184034,1558.3464179609496,854.6334718424334,128.38980953590377,3426.6353141950776,7439300,3433345,16030831,5752877
2021-10-13,1588.26806640625,900.2042236328125,128.6975860595703,3379.664794921875,1592.4032813756216,934.65908652106,129.48902464594084,3398.388315662574,1561.1806217806543,859.4455473209589,127.24659742681493,3370.23373332579,1575.955550327921,859.4455473209589,127.95010584709266,3374.8568248667034,7104171,17519612,19100941,3545655
2021-10-14,1594.354736328125,896.4027099609375,131.37969970703125,3345.619873046875,1657.4040908000393,910.6946983753273,132.4349691169736,3399.8601946838053,1578.0464143278855,887.5483878030177,129.13728575667355,3342.609097670111,1629.8984161559267,903.2359042803114,129.70887883846905,3358.172535620925,19655776,3354982,29263867,6442299
2021-10-18,1665.34912109375,876.7210693359375,131.51161193847656,3378.692138671875,1671.7144368687418,922.0031540357943,133.40227831904954,3383.8336620111763,1616.8888939141805,874.1706195780696,130.76413169407834,3336.356048876696,1616.8888939141805,922.0031540357943,133.00655900896538,3338.208833779505,13438109,2885649,25346029,3590107
2021-10-19,1693.2266845703125,883.02490234375,131.59954833984375,3366.64892578125,1704.7028571882206,892.7453709600408,133.75404558690306,3418.4807626640927,1656.19623090979,867.3373872166758,130.2365165870456,3358.357758848605,1685.6533022291808,876.7691400928134,132.74274794845908,3398.9337921160477,10324260,3476818,20234486,3135441
2021-10-20,1674.827392578125,865.5569458007812,128.609619140625,3343.211669921875,1717.247517634956,890.146952838169,132.47889462266212,3362.8047808630176,1667.114714752689,861.0335950561608,127.77420891362887,3314.910333763523,1699.9635555662212,878.6940712387893,132.47889462266212,3346.129715833945,5876115,3551282,16129487,2933693
2021-10-21,1629.572998046875,863.2952880859375,130.06060791015625,3272.48095703125,1685.6529964949639,876.8654580808835,130.63221432916126,3341.914018019327,1623.2540770526957,859.8305813294556,128.3018437008597,3252.795119710114,1685.6529964949639,874.1706796323127,129.8847341728878,3338.8107393671753,8779629,2614538,20818539,4871211
2021-10-22,1598.1181640625,854.489013671875,127.42247772216797,3241.30810546875,1638.447371112672,875.6142541929368,130.2365115478174,3299.4392279636545,1586.2237635785295,851.8423449190298,126.63103909514639,3228.477480394298,1626.0884608156034,870.0322009352881,130.0166659938328,3297.956909671076,7369809,1999394,11379569,2691670
2021-10-25,1586.73486328125,857.2319946289062,126.54308319091797,3235.842529296875,1607.3640896466677,871.860866981036,128.60963656457733,3255.8526970949024,1567.824606773975,849.8213100746929,125.88354659315091,3196.054017988103,1600.2089371646878,849.8213100746929,127.24659157886413,3245.152818844152,5905209,2833933,14079380,2595594
2021-10-26,1597.187744140625,860.9373779296875,125.9275131225586,3226.254150390625,1618.65610088355,866.1826065734022,128.0819965682636,3269.2386657861734,1589.8754545474935,850.7838046787639,125.26797655234445,3219.213477927728,1603.1408452977169,859.8306242885709,127.77422088648053,3237.2781290988332,5871709,3410657,16224116,3878763
2021-10-27,1620.8592529296875,853.478515625,124.2566909790039,3232.878173828125,1625.734227375766,869.8397413414491,127.11468274800507,3252.7956122513083,1594.7973252922643,850.3025247342772,123.86097172541874,3226.62502455573,1602.2502604732617,866.1825379296542,126.63101991882066,3226.62502455573,5090259,3362019,15072448,2510813
2021-10-28,1597.37548828125,850.6393432617188,120.78313446044922,3169.790771484375,1616.9219636935572,862.3328309278131,124.7403538337224,3259.048778322889,1586.2663502646478,844.9129612997486,119.859780589691,3163.6303518967215,1611.8595383683917,853.6710056171543,124.25669100443898,3259.048778322889,5329972,2171227,19999659,2424942
2021-10-29,1563.4854736328125,851.0242919921875,116.6500473022461,3147.64990234375,1605.5315148988293,867.6261229640453,120.38742177526282,3206.244223975195,1557.2043905380588,829.6103361009507,113.04458821455589,3136.718426354787,1592.7817836619088,850.3024732542807,115.19907199180983,3149.7806501825353,5875091,2482056,29217522,3960501
2021-11-01,1593.76611328125,837.6466064453125,118.10102081298828,3220.510009765625,1600.4690171613997,854.5372128176876,118.9804029286199,3230.3298583346664,1571.2196283283824,828.0705243321296,115.11111356885704,3161.730465234399,1572.6258511460987,851.0243379401722,117.13369511847101,3184.8902720764886,3636806,4146270,10043407,2020718
2021-11-02,1591.75048828125,829.129150390625,120.16754913330078,3227.736083984375,1599.7658895980699,846.2603039086142,123.81699261185477,3254.97215396082,1580.922526918693,826.7230878532175,118.71657414990172,3214.3497601617178,1589.0317679733778,842.1218880926256,118.71657414990172,3236.8147739765236,3471772,3704926,21525811,3087414
2021-11-03,1596.06298828125,817.098876953125,120.25550079345703,3235.19384765625,1610.0782973808339,837.2135842287709,122.19013870756994,3260.80850695922,1592.7818015212004,811.3243265859651,119.20024496924142,3210.922412094608,1602.1566208356278,831.5352528710247,121.31075661767264,3246.2641915637714,3530713,3288759,9808728,1537639
2021-11-04,1601.875244140625,840.0526733398438,120.60725402832031,3250.386962890625,1609.6563895276856,842.1219106742054,121.61855153103578,3254.6484588694375,1598.406606956729,820.948559777254,120.43138028559349,3247.0057207250775,1607.7814257658595,823.5952286393729,121.61855153103578,3254.3704958847243,483407,973315,1026849,328991
2021-11-08,1628.874755859375,827.204345703125,123.3772964477539,3244.92041015625,1632.1559424179407,845.2498157228266,123.64111372962738,3286.839658906395,1596.5316312106565,822.1997236026415,120.0796139700964,3224.9566122025717,1621.8436418053059,845.0092094558972,121.97027988996496,3286.839658906395,5245903,4481883,12765483,2526082
2021-11-09,1633.562255859375,858.6275024414062,121.79444122314453,3247.654052734375,1640.593370303533,871.3796339170743,124.34464437240693,3274.797397472183,1618.0938040822275,830.1877961947148,121.39872189561183,3238.668090965418,1626.2967709337452,831.5352147152635,123.77305127911619,3249.7848006598074,4016134,15376349,9556650,1782692
2021-11-10,1631.3590087890625,885.0941772460938,120.82711029052734,3227.828857421875,1641.4837437621588,890.2431275139296,121.57459053637422,3260.6230556062433,1614.2967710350156,861.3703774323968,120.25551722133218,3224.0305583811414,1618.093618174113,871.8608334587245,121.53061874221129,3240.520387174808,4780368,17083220,5479056,1516489
2021-11-11,1624.9373779296875,890.0025634765625,120.16754913330078,3231.44189453125,1630.9840902413193,893.9003731740926,121.13487473443676,3251.683658751872,1602.1565226167063,876.7692190615285,118.14498119724267,3183.08425693292,1624.6091677228333,884.4205099443916,120.91502922675176,3223.845522155577,4731349,4935551,11418813,1284514
2021-11-12,1668.9053955078125,902.5621948242188,119.99169921875,3266.50634765625,1671.3897456730538,904.1983291479321,121.53061807788683,3274.0099912680776,1629.3906211167082,890.2431660051487,118.4088085656906,3229.1263194951366,1634.031111199187,898.9049914041177,121.53061807788683,3247.9321326391787,5069009,6239600,9306659,1747259
2021-11-15,1675.4208984375,893.515380859375,120.60725402832031,3291.750244140625,1687.467518669145,912.9082090900387,121.04694509429056,3306.8504858799006,1664.4992107761484,886.4896314653347,119.59596994391129,3268.3124705886235,1670.686568790192,899.8673622728325,120.73916939909526,3268.3124705886235,4354074,3757546,3991733,1809157
2021-11-16,1680.248779296875,924.2167358398438,118.10102081298828,3294.6220703125,1695.8577606762985,929.6544607047388,121.17885821769896,3312.362621709872,1665.9052610988765,890.77246636292,117.83720349463755,3281.2821092915815,1678.0925252487277,893.5154129175952,121.09091463881332,3306.2947058333298,6034233,7368780,5762128,2013204
2021-11-17,1675.7017822265625,918.5866088867188,119.99169921875,3262.6611328125,1689.3421880666185,942.2141323259052,121.35474432050414,3300.5970805486245,1669.3737801347481,911.6571367167658,117.83721549961996,3248.302051361906,1680.4830309135564,923.8799467087744,117.83721549961996,3289.2487742408966,4732492,5416608,15264066,1632914
2021-11-18,1668.1552734375,888.9920654296875,118.98040771484375,3219.862060546875,1677.5768976303095,919.1159589322014,121.0029893458201,3261.6888136427965,1649.030620274826,883.6987274463083,118.49674484812881,3197.5361391239007,1670.2176877897066,919.1159589322014,120.12360719481359,3256.408195959375,4326924,3463426,9942974,2136598
2021-11-22,1649.4056396484375,867.0006103515625,114.45158386230469,3203.8359375,1673.7801684854148,895.2959312175743,120.3874134996461,3257.149874536452,1641.6714141520888,860.119306270413,114.05586457014333,3187.068367874074,1672.4676709679904,891.5906181540142,118.71659274682837,3222.3637886911174,6621839,3731367,15990636,3167936
2021-11-23,1628.312255859375,867.4817504882812,117.39751434326172,3209.2548828125,1638.0151701650575,874.3631127368494,117.61735987573974,3224.7255907120657,1603.093971087279,860.0229567362608,112.69281458090956,3156.9600768854257,1626.6247427459073,864.1132629873688,114.36364867872635,3191.4218290507506,8436160,3195288,11510010,2153461
2021-11-24,1589.9693603515625,859.6380615234375,119.02437591552734,3189.84716796875,1631.6873064221077,873.5932246691369,120.73916837459973,3235.9351923511895,1582.4695048782062,856.5582896325857,117.44148540780424,3171.967748451707,1631.2185654550228,873.5932246691369,118.27689574239783,3216.6198193027976,7333061,2708554,7570759,2161746
2021-11-25,1614.71875,857.7132568359375,118.89247131347656,3192.25537109375,1618.2811123417875,865.1239418194505,120.21154461965783,3208.096771057882,1590.8597684216566,850.3025718524245,116.34226828884914,3181.277757232651,1593.7191338195782,857.4245410556481,119.15628865837434,3190.4025863573606,4476260,2288825,13919886,1849619
2021-11-26,1585.891357421875,821.67041015625,113.30840301513672,3193.135986328125,1610.9220796137947,851.7461938369327,117.88118781900823,3233.1097310738164,1578.7195976445948,811.3243405700952,112.56092277004385,3160.7583884577025,1596.109933524776,851.7461938369327,117.13370757391534,3172.894220323158,4494181,3934155,13323593,1941251
2021-11-29,1590.29736328125,818.8311767578125,111.24183654785156,3244.2265625,1604.9689775820514,835.1924017279639,113.74808092040227,3269.563488057788,1564.79790193627,797.2247237988782,109.9667351762212,3155.7097131406695,1585.2818581140473,813.441620264349,112.38503597073972,3193.4138429762634,3942776,3936245,16077669,2981745
2021-11-30,1605.578369140625,804.1060791015625,111.90138244628906,3269.378173828125,1621.7499316156561,828.4554195988952,113.83602055934146,3301.431446491477,1593.7661203074738,797.417213673072,109.65895520280021,3234.036388551875,1597.9847887792212,818.8311696994151,112.38504532912896,3234.036388551875,14808963,6067618,22883512,5588446
2021-12-01,1607.6876220703125,803.336181640625,112.29711151123047,3314.44677734375,1632.9996316206825,811.0355818552388,116.91386835949346,3325.7487194013047,1605.9063836956946,792.3164033351065,110.6702556779591,3274.797137349196,1607.7813473660922,804.5873224271473,114.31969338555975,3274.797137349196,5193264,5121634,17010938,2102118
2021-12-02,1638.9525146484375,817.6282348632812,113.17648315429688,3374.754638671875,1641.0618486441242,827.6374794355703,114.58350000056869,3379.4793301771333,1604.3594142314398,803.6730708636712,111.32978193000704,3311.019025222963,1607.78124560107,804.3948896912373,112.29710097995377,3325.0074141606706,5559574,4677008,12916313,3152938
2021-12-03,1627.0467529296875,805.5016479492188,111.6815414428711,3372.485595703125,1674.952055002667,823.4508396772733,114.53953364514929,3396.1086049036076,1624.234307237277,802.6143728329005,111.15391345505051,3363.5923632355602,1660.374165721524,817.0507484144919,113.17648852655506,3378.043950809121,6754012,2933597,12827354,2486263
2021-12-06,1589.3131103515625,791.2577514648438,109.3511734008789,3276.09375,1625.5466942243352,809.0144460405063,112.20916550312101,3388.743147956099,1585.7506333571862,789.2366236834699,109.0433909778528,3262.753790897042,1621.8436864959695,806.5121644922467,111.68153753376859,3372.484917307492,3991449,1552749,8158812,1849642
2021-12-07,1604.6409912109375,794.9149780273438,110.23056030273438,3320.65380859375,1617.0626269602333,802.3256626255641,111.15391432047487,3333.1601069382937,1588.094412023189,791.5945998722323,109.04339564360654,3264.8850271357937,1594.7505109331823,795.4443000539817,110.0107147470013,3300.2731742544943,4202122,1976433,8701301,1484458
2021-12-08,1643.73388671875,809.1588745117188,111.90138244628906,3359.932861328125,1649.7807137114378,811.9980402057267,112.25313666024957,3378.0438799023455,1624.2811370542024,795.8774203448035,109.79086387167962,3335.93938609223,1624.6561527065621,803.1437178471951,109.79086387167962,3335.93938609223,3029169,2346456,12093435,1428660
2021-12-09,1653.202392578125,819.1199340820312,110.84612274169922,3336.634033203125,1658.7804784849368,825.183258872112,112.25313284051005,3367.2049842951506,1633.0934518200036,804.5873393676698,110.49436853970818,3303.515502853431,1649.0306439445385,825.183258872112,111.90137863851899,3344.2767709761315,2082171,4078098,11518172,1567957
2021-12-10,1649.2650146484375,827.3968505859375,110.93406677246094,3369.103515625,1653.483683152583,835.962398527635,111.4177229608953,3373.920710284873,1636.8433796084535,818.1575346001075,109.39514790996706,3311.945156733634,1649.968126065795,818.1575346001075,110.89009497844245,3321.1163499097393,1823469,3434165,8389566,1510718
2021-12-13,1635.5777587890625,811.4205322265625,110.62628936767578,3343.952392578125,1660.608478811056,836.2992548935708,113.08856234319147,3392.4491274541724,1630.0935127661207,808.148322317476,110.36247200988691,3336.5876178877015,1656.5773754544607,836.2992548935708,112.20917338694663,3381.332418134279,4040584,2683048,13223189,1883864
2021-12-14,1642.60888671875,805.4053344726562,111.10992431640625,3357.06103515625,1652.7805421533938,810.3137371977191,112.07724326127185,3367.436585453765,1603.4220986505784,794.9630467618947,109.92275985183697,3313.427859908354,1622.6873969168444,808.4369967070115,109.92275985183697,3339.644811708617,4768144,1979863,11649242,1747007
2021-12-15,1625.781005859375,814.4041137695312,111.41770935058594,3307.545166015625,1638.6713815138437,821.6223018635502,112.95662802509212,3356.319634968286,1613.5937416042411,806.704713135911,110.71420769630348,3296.2429979014128,1635.9058557852757,812.2867668469327,110.93405322123293,3353.540457793319,3053149,3208613,11916145,1603233
2021-12-16,1660.8426513671875,821.2372436523438,112.03329467773438,3317.96728515625,1666.4675418873553,829.8509591811204,112.73679641887257,3342.8407867050073,1648.0929224092115,814.4040496249123,111.0220037963723,3307.221042281943,1652.4522354500798,820.8523088960403,112.16520335080835,3318.3377516677647,4481031,3965285,10758513,2072320
2021-12-17,1707.0137939453125,803.2399291992188,110.40643310546875,3320.51513671875,1726.8415578474246,820.2267549545908,112.29709938614985,3382.583435880048,1693.7953228234715,798.8127974330423,109.13132494527639,3310.648920627648,1706.2169572650994,816.1364484617108,112.03328876308325,3337.329070575768,18887243,2675800,13041775,4333992
2021-12-20,1686.43603515625,783.7027587890625,107.06478118896484,3295.085205078125,1715.2636005446857,798.8128448312112,110.31849259482428,3340.5711647050443,1675.56126914949,767.0528160608136,104.73441705328806,3251.7763581702047,1689.060915536532,794.9631443741933,109.48308220144659,3324.822493102164,5773891,2907378,14185935,2312310
2021-12-21,1698.3421630859375,781.681640625,107.46050262451172,3342.701416015625,1723.0917077829663,795.9255196761725,109.65895813408973,3373.1796325339396,1688.404877974495,777.158231122744,106.27333799117035,3303.8854425407835,1688.404877974495,791.4983879243769,108.64767396700687,3318.9393175720174,5353584,1973119,10168470,2340989
2021-12-22,1710.6231689453125,787.9374389648438,107.76829528808594,3363.499755859375,1714.795032043517,796.1180522924853,108.95545996025737,3369.1044760291293,1699.0452904236158,780.5267539667446,106.97684993692032,3340.803138350994,1710.904459289446,788.0336579778742,108.20798640438306,3357.246606137678,4156428,1979912,7885198,1224328
2021-12-23,1741.46630859375,795.7810668945312,109.52705383300781,3393.097900390625,1745.2162360947868,802.4699322175569,110.27452734847893,3400.3238074139913,1712.7793860985596,791.8351479946646,107.98813500915108,3362.8049096615687,1716.7636840684113,793.9043851871304,108.2519456391772,3379.479975329312,4112933,1495208,9836979,1792861
2021-12-24,1746.99755859375,782.1146850585938,106.62508392333984,3400.69384765625,1758.481712118179,800.7856944628961,109.92276693127819,3432.283919679202,1738.0914803503154,777.6393853959357,106.31730151776291,3376.5151411710513,1755.8567169656824,799.775159980226,109.74689318784944,3413.756071259881,3780347,1071730,8509575,2209923
2021-12-27,1749.481689453125,787.7930297851562,107.15270233154297,3424.0390625,1757.3096396199744,792.2202203549406,107.41651963237278,3427.6519024156187,1729.7008462987296,776.6289224629888,106.05347476000652,3384.204189039494,1743.7161534772754,777.6394570387581,106.62507443903601,3400.7865226399285,2647733,1492196,5097217,1534135
2021-12-28,1769.9658203125,807.1859130859375,109.1313247680664,3433.719970703125,1777.371950181422,808.4370539210339,109.57101584828355,3450.811866121452,1760.9660169952629,788.2742370778648,107.24065178130196,3421.9548318566635,1763.1221566936476,793.0382528939666,107.28462357298505,3436.9159794122384,3340933,1677680,6511374,1456218
2021-12-29,1767.6689453125,801.4113159179688,108.29591369628906,3422.742431640625,1775.403170563053,811.7573847540723,109.70292380201934,3446.133842997727,1759.0909635105097,799.6307944080945,107.46049662380769,3413.756469343392,1765.7470617474878,811.7573847540723,109.57101513697982,3420.4728151786,3236635,1575343,8960770,1456923
